;R	G	B	Name
0.35839	0.91534	0.42631	5
0.36046	0.92063	0.43186	5
0.36046	0.92063	0.43186	5
0.35839	0.91534	0.42631	5
0.35968	0.93122	0.43707	5
0.35763	0.92593	0.43341	5
0.36079	0.91005	0.42478	5
0.35903	0.90476	0.422	5
0.76327	0.65608	0.32711	4
0.77959	0.68193	0.3157	4
0.75102	0.63933	0.33218	4
0.74694	0.63505	0.33536	4
0.77143	0.66872	0.32065	4
0.77551	0.67439	0.32049	4
0.7551	0.64569	0.32896	4
0.77959	0.68093	0.31799	4
0.77143	0.66592	0.32393	4
0.77143	0.66581	0.32429	4
0.71951	0.63441	0.31021	4
0.70325	0.60735	0.31966	4
0.73577	0.6682	0.30391	4
0.7439	0.68504	0.3024	4
0.71545	0.62741	0.31301	4
0.7439	0.68641	0.30121	4
0.7439	0.68176	0.3024	4
0.71138	0.6179	0.31777	4
0.73171	0.66172	0.30541	4
0.70325	0.60735	0.31966	4
0.22556	0.47619	0.25689	4
0.22538	0.47222	0.22538	4
0.22855	0.49206	0.30042	4
0.22778	0.4881	0.28785	4
0.22455	0.46032	0.22455	4
0.22484	0.48016	0.2759	4
0.2255	0.48016	0.2718	4
0.2517	0.44048	0.22024	4
0.22476	0.46825	0.22476	4
0.22332	0.45635	0.22332	4
0.57661	0.57277	0.25371	4
0.57258	0.5632	0.25583	4
0.56048	0.53006	0.26091	4
0.58871	0.58871	0.25375	4
0.58065	0.58065	0.25403	4
0.57258	0.56634	0.25421	4
0.5802	0.59274	0.25403	4
0.55242	0.51815	0.26114	4
0.56452	0.54093	0.25796	4
0.57661	0.57158	0.25448	4
0.56379	0.47136	0.19409	4
0.57202	0.48256	0.19385	4
0.55967	0.46671	0.19299	4
0.58436	0.50344	0.19593	4
0.58436	0.50645	0.19479	4
0.57202	0.48162	0.19473	4
0.56379	0.47129	0.1938	4
0.57613	0.48941	0.19454	4
0.55144	0.45461	0.19417	4
0.58025	0.49859	0.19466	4
0.34841	0.46396	0.17508	4
0.33797	0.46847	0.17485	4
0.40443	0.43694	0.17686	4
0.36849	0.45495	0.17395	4
0.32117	0.46847	0.17386	4
0.33815	0.46847	0.17525	4
0.40558	0.43243	0.17542	4
0.37083	0.45495	0.17454	4
0.30645	0.47297	0.17324	4
0.34314	0.46396	0.17399	4
0.57085	0.48869	0.26116	4
0.57895	0.49805	0.26272	4
0.56275	0.48057	0.25887	4
0.56275	0.48001	0.25936	4
0.5749	0.4936	0.26219	4
0.59919	0.52243	0.26577	4
0.57895	0.4982	0.26252	4
0.60324	0.52834	0.26621	4
0.59109	0.51141	0.26467	4
0.59514	0.51747	0.26504	4
0.75	0.65732	0.32561	4
0.72951	0.62812	0.34084	4
0.7418	0.64632	0.33051	4
0.7459	0.65137	0.32998	4
0.72951	0.62734	0.34304	4
0.7582	0.67185	0.31957	4
0.7377	0.63948	0.33213	4
0.77459	0.70638	0.31176	4
0.72951	0.62831	0.3416	4
0.72951	0.62693	0.34486	4
0.77731	0.6498	0.33256	4
0.80252	0.67658	0.31865	4
0.78571	0.65803	0.3254	4
0.78151	0.65332	0.32906	4
0.77731	0.64962	0.3282	4
0.81092	0.68519	0.31428	4
0.80252	0.67627	0.32101	4
0.77311	0.64592	0.33309	4
0.79412	0.66777	0.32261	4
0.78571	0.65812	0.32637	4
0.60593	0.51598	0.22947	4
0.61017	0.51971	0.22976	4
0.58898	0.49672	0.2384	4
0.60169	0.51013	0.23247	4
0.60169	0.51053	0.23165	4
0.60169	0.5106	0.23142	4
0.59746	0.50571	0.23323	4
0.60169	0.51082	0.23119	4
0.60593	0.51598	0.22947	4
0.60169	0.51018	0.23238	4
0.58065	0.53608	0.24194	4
0.54032	0.47939	0.23567	4
0.57661	0.52892	0.24278	4
0.54839	0.48831	0.23798	4
0.59274	0.5545	0.24379	4
0.60887	0.58469	0.24614	4
0.60484	0.5772	0.24553	4
0.56452	0.51326	0.23992	4
0.59677	0.55875	0.24505	4
0.56855	0.51931	0.24031	4
0.7438	0.7438	0.34506	4
0.72314	0.68134	0.3678	4
0.73967	0.72716	0.35188	4
0.73554	0.71171	0.35431	4
0.69835	0.643	0.38999	4
0.73554	0.7075	0.35901	4
0.71488	0.66448	0.38447	4
0.72727	0.69162	0.36364	4
0.71074	0.65813	0.38627	4
0.70775	0.75207	0.33843	4
0.3808	0.59671	0.24587	4
0.41396	0.57202	0.2559	4
0.37913	0.59259	0.24571	4
0.38519	0.58848	0.24966	4
0.36266	0.60082	0.24358	4
0.41471	0.57202	0.25741	4
0.41539	0.57202	0.25877	4
0.41407	0.57202	0.25613	4
0.41262	0.5679	0.25733	4
0.35488	0.61317	0.24418	4
0.20848	0.42739	0.3115	5
0.20705	0.42324	0.30859	5
0.21319	0.41079	0.29947	5
0.21138	0.41494	0.30253	5
0.21076	0.41494	0.30249	5
0.21279	0.41494	0.30263	5
0.20781	0.42739	0.3115	5
0.21131	0.41494	0.30249	5
0.20968	0.42324	0.30849	5
0.21158	0.41909	0.3059	5
0.20451	0.39662	0.28989	5
0.2055	0.38397	0.28199	5
0.20515	0.39662	0.28995	5
0.20506	0.37975	0.2793	5
0.20767	0.37975	0.28013	5
0.2057	0.37975	0.27954	5
0.20431	0.38397	0.28166	5
0.20405	0.39241	0.28693	5
0.20675	0.39241	0.28797	5
0.20551	0.38819	0.28467	5
0.17799	0.40175	0.27342	5
0.17989	0.39738	0.27017	5
0.17882	0.39738	0.27062	5
0.17817	0.40175	0.27346	5
0.18001	0.39738	0.27014	5
0.17964	0.39738	0.27036	5
0.17787	0.40175	0.27335	5
0.17937	0.39738	0.27021	5
0.1791	0.39738	0.27032	5
0.17985	0.39301	0.26763	5
0.17124	0.38528	0.26388	5
0.17086	0.38528	0.26378	5
0.17367	0.38095	0.26095	5
0.1752	0.37229	0.25565	5
0.1705	0.38095	0.26069	5
0.17371	0.38095	0.26097	5
0.16856	0.38528	0.26338	5
0.17124	0.38528	0.26388	5
0.17304	0.37662	0.25787	5
0.17262	0.37662	0.25787	5
0.18931	0.39167	0.28351	5
0.18905	0.40417	0.29324	5
0.18908	0.39167	0.28362	5
0.18822	0.40833	0.29653	5
0.19024	0.39167	0.28296	5
0.18978	0.39167	0.28296	5
0.18765	0.40417	0.29339	5
0.19002	0.39167	0.28309	5
0.18822	0.40833	0.29653	5
0.18765	0.40417	0.29339	5
0.13333	0.33333	0.23768	5
0.13567	0.34632	0.24654	5
0.13597	0.35065	0.25002	5
0.13548	0.35065	0.25	5
0.13434	0.33766	0.24069	5
0.13506	0.33766	0.24077	5
0.13468	0.34632	0.24672	5
0.13515	0.34632	0.24671	5
0.13506	0.33766	0.24077	5
0.135	0.34199	0.24342	5
0.089004	0.27386	0.19392	5
0.089531	0.27386	0.19387	5
0.085836	0.27386	0.19328	5
0.085874	0.28216	0.19899	5
0.085105	0.27801	0.19592	5
0.084152	0.28216	0.19879	5
0.08605	0.27801	0.19574	5
0.085105	0.27801	0.19592	5
0.086215	0.27386	0.19344	5
0.087402	0.27386	0.19349	5
0.11624	0.27897	0.205	5
0.12303	0.27468	0.20332	5
0.12025	0.27897	0.20549	5
0.1158	0.27897	0.20508	5
0.11666	0.27897	0.20519	5
0.11882	0.27897	0.20546	5
0.12332	0.27468	0.20313	5
0.11821	0.27897	0.2054	5
0.11891	0.27897	0.20534	5
0.11746	0.27897	0.20506	5
0.12489	0.29386	0.21994	5
0.13712	0.28947	0.22118	5
0.13023	0.29386	0.22175	5
0.1324	0.29386	0.22239	5
0.12427	0.29825	0.2226	5
0.13618	0.29386	0.22347	5
0.1355	0.28947	0.22045	5
0.13207	0.29386	0.2223	5
0.12643	0.29386	0.22042	5
0.12489	0.29386	0.22008	5
0.11816	0.27391	0.20772	5
0.11807	0.27391	0.20788	5
0.11981	0.26957	0.20501	5
0.11698	0.26957	0.20458	5
0.12174	0.26957	0.20541	5
0.11466	0.27391	0.20686	5
0.11861	0.26957	0.20487	5
0.11763	0.26957	0.20481	5
0.11763	0.26957	0.20485	5
0.11911	0.26957	0.20508	5
0.18365	0.35021	0.26183	5
0.1843	0.35443	0.26596	5
0.1843	0.35443	0.2661	5
0.18165	0.35443	0.26627	5
0.1824	0.35021	0.26249	5
0.18319	0.35443	0.2665	5
0.18256	0.35021	0.26239	5
0.1837	0.35865	0.26939	5
0.18217	0.35865	0.27041	5
0.18209	0.35443	0.26626	5
0.15647	0.34177	0.242	5
0.15689	0.33755	0.23862	5
0.16267	0.32911	0.23341	5
0.15714	0.34177	0.24197	5
0.15873	0.33333	0.23633	5
0.15932	0.33755	0.23906	5
0.15782	0.33755	0.23899	5
0.16267	0.32911	0.23341	5
0.15855	0.33755	0.2391	5
0.15689	0.33755	0.23862	5
0.16676	0.32035	0.24835	5
0.16237	0.329	0.2543	5
0.16212	0.329	0.25419	5
0.16205	0.329	0.25416	5
0.15966	0.329	0.25374	5
0.16234	0.32468	0.25089	5
0.15873	0.33333	0.2563	5
0.15792	0.329	0.25297	5
0.16632	0.31602	0.24541	5
0.16114	0.329	0.25376	5
0.14254	0.28049	0.21918	5
0.14419	0.27236	0.21468	5
0.14714	0.27236	0.21544	5
0.13559	0.28862	0.22191	5
0.14665	0.27236	0.21522	5
0.13889	0.28455	0.22029	5
0.13671	0.28862	0.2224	5
0.13797	0.28455	0.22005	5
0.13803	0.28862	0.22251	5
0.13659	0.28455	0.21959	5
0.20383	0.36585	0.2703	5
0.20403	0.37805	0.2806	5
0.20325	0.38211	0.28455	5
0.20411	0.36585	0.27028	5
0.2047	0.38211	0.28355	5
0.20434	0.36992	0.27365	5
0.20488	0.36585	0.27027	5
0.20325	0.37398	0.27734	5
0.20317	0.37805	0.28089	5
0.20325	0.37398	0.27734	5
0.22684	0.40506	0.29705	5
0.22683	0.40928	0.29981	5
0.22679	0.42194	0.30754	5
0.22748	0.42616	0.3108	5
0.22679	0.42194	0.30754	5
0.22671	0.40928	0.29974	5
0.22403	0.43038	0.31247	5
0.22158	0.43038	0.31236	5
0.22316	0.43038	0.31242	5
0.22581	0.40928	0.2992	5
0.14999	0.32068	0.23533	5
0.15075	0.32489	0.23782	5
0.15107	0.32911	0.24009	5
0.15321	0.34177	0.25126	5
0.15056	0.32489	0.23773	5
0.15152	0.33333	0.24402	5
0.15205	0.33333	0.24418	5
0.15121	0.32911	0.24016	5
0.1519	0.33755	0.24804	5
0.15032	0.32068	0.2355	5
0.12456	0.31646	0.22584	5
0.12551	0.31224	0.22406	5
0.12504	0.30802	0.22134	5
0.12189	0.32911	0.23347	5
0.1218	0.32911	0.23343	5
0.12184	0.32489	0.23117	5
0.12261	0.32911	0.2338	5
0.1215	0.33333	0.236	5
0.12224	0.32911	0.23363	5
0.1225	0.32489	0.23119	5
0.16825	0.34322	0.251	5
0.15963	0.31356	0.22933	5
0.16525	0.33051	0.24222	5
0.16208	0.32203	0.23539	5
0.16314	0.32627	0.23843	5
0.16825	0.34322	0.25113	5
0.16729	0.34746	0.25377	5
0.15944	0.31356	0.22949	5
0.16038	0.3178	0.23253	5
0.16641	0.33898	0.24747	5
0.2253	0.41841	0.30888	5
0.22746	0.38494	0.28803	5
0.2294	0.40586	0.30242	5
0.22762	0.40167	0.29929	5
0.22599	0.41841	0.30899	5
0.22692	0.41004	0.30402	5
0.22879	0.39749	0.29627	5
0.22868	0.38912	0.29079	5
0.23	0.39331	0.29433	5
0.22639	0.42259	0.31201	5
0.22246	0.40678	0.29268	5
0.21901	0.38983	0.2804	5
0.21992	0.38136	0.27456	5
0.22191	0.40254	0.28965	5
0.21816	0.38559	0.27757	5
0.22128	0.39831	0.2865	5
0.22012	0.39831	0.28694	5
0.22226	0.40678	0.29255	5
0.21895	0.38983	0.28046	5
0.22082	0.40678	0.29234	5
0.23955	0.44017	0.3106	5
0.24	0.44444	0.31407	5
0.24009	0.44017	0.31039	5
0.24249	0.43162	0.30424	5
0.24072	0.4359	0.30688	5
0.2405	0.4359	0.30686	5
0.23922	0.44017	0.31099	5
0.23936	0.43162	0.30344	5
0.23987	0.44017	0.31035	5
0.23744	0.44444	0.31507	5
0.2113	0.38034	0.27892	5
0.21326	0.38889	0.28558	5
0.21279	0.38889	0.28581	5
0.21441	0.39744	0.29344	5
0.21451	0.40171	0.2971	5
0.21362	0.38889	0.28552	5
0.21299	0.38034	0.27807	5
0.21584	0.40171	0.29686	5
0.21573	0.40171	0.2968	5
0.21228	0.38034	0.27862	5
0.20377	0.36052	0.25602	5
0.2005	0.36481	0.25984	5
0.20102	0.36481	0.25981	5
0.20042	0.36481	0.25978	5
0.205	0.35622	0.25392	5
0.20138	0.37339	0.26588	5
0.20146	0.36481	0.25911	5
0.20146	0.36052	0.25614	5
0.20029	0.37768	0.26883	5
0.19865	0.37768	0.26898	5
0.16484	0.33333	0.24143	5
0.16667	0.33333	0.24242	5
0.16468	0.32479	0.23584	5
0.16462	0.32479	0.2358	5
0.16345	0.31624	0.22893	5
0.16453	0.32906	0.23857	5
0.16466	0.33333	0.24133	5
0.16445	0.32479	0.23571	5
0.16667	0.33333	0.24206	5
0.16453	0.32906	0.23857	5
0.102	0.2623	0.18768	5
0.10461	0.27459	0.19688	5
0.10159	0.2582	0.18424	5
0.1049	0.27459	0.19662	5
0.10571	0.27869	0.20006	5
0.102	0.2623	0.18787	5
0.1059	0.27869	0.1997	5
0.102	0.2623	0.18787	5
0.10225	0.2623	0.18727	5
0.10225	0.2623	0.18727	5
0.1635	0.29536	0.2178	5
0.1652	0.29536	0.21808	5
0.16341	0.29958	0.22102	5
0.16237	0.3038	0.22386	5
0.16456	0.29958	0.22082	5
0.16383	0.29958	0.22076	5
0.16161	0.29958	0.22074	5
0.16161	0.29958	0.22074	5
0.16435	0.29114	0.21507	5
0.16275	0.29536	0.21762	5
0.20199	0.36134	0.26229	5
0.19842	0.34874	0.2527	5
0.19519	0.34034	0.24642	5
0.20308	0.36555	0.26557	5
0.2005	0.35714	0.25868	5
0.20354	0.36555	0.26559	5
0.19762	0.34874	0.25257	5
0.19392	0.33613	0.24268	5
0.1983	0.34874	0.25301	5
0.20121	0.35714	0.25866	5
0.2293	0.40693	0.29762	5
0.23006	0.4026	0.29476	5
0.22935	0.41126	0.30116	5
0.22814	0.41126	0.30139	5
0.2309	0.4026	0.29416	5
0.22834	0.41558	0.30562	5
0.23173	0.39394	0.28872	5
0.23082	0.4026	0.29462	5
0.22909	0.39827	0.29124	5
0.22913	0.41126	0.30198	5
0.098256	0.26009	0.18196	5
0.085808	0.26457	0.17877	5
0.091383	0.26009	0.17886	5
0.097534	0.26009	0.18161	5
0.097534	0.26009	0.18161	5
0.08614	0.26457	0.17893	5
0.098768	0.26009	0.1813	5
0.090947	0.26457	0.1811	5
0.10404	0.26009	0.18366	5
0.085808	0.26457	0.17877	5
0.023963	0.035945	0.087866	3
0.023963	0.035945	0.087866	3
0.023963	0.035945	0.087866	3
0.024224	0.036193	0.09205	3
0.023963	0.035945	0.087866	3
0.024224	0.036336	0.09205	3
0.023963	0.035945	0.087866	3
0.024224	0.036556	0.09205	3
0.023963	0.035945	0.087866	3
0.024224	0.036193	0.09205	3
0.038683	0.060905	0.12757	3
0.038409	0.06116	0.13169	3
0.038272	0.060597	0.12757	3
0.039282	0.060325	0.12346	3
0.039053	0.061182	0.12757	3
0.038826	0.061013	0.12757	3
0.037723	0.061075	0.1358	3
0.038716	0.06093	0.12757	3
0.038598	0.062595	0.13992	3
0.038732	0.06197	0.13169	3
0.062299	0.073512	0.11837	3
0.061224	0.07233	0.11429	3
0.060952	0.071619	0.11429	3
0.060714	0.071429	0.11429	3
0.060853	0.07154	0.11429	3
0.060952	0.071619	0.11429	3
0.060504	0.071549	0.1102	3
0.062299	0.073512	0.11837	3
0.062299	0.073512	0.11837	3
0.060434	0.071494	0.1102	3
0.066977	0.073355	0.11163	3
0.067947	0.074667	0.11163	3
0.066977	0.073355	0.11163	3
0.067564	0.074133	0.10698	3
0.065832	0.072328	0.10698	3
0.065375	0.071775	0.10698	3
0.067564	0.074133	0.10698	3
0.067564	0.074133	0.10698	3
0.066977	0.073355	0.11163	3
0.066224	0.073016	0.10698	3
0.057239	0.06734	0.11111	3
0.056314	0.06645	0.107	3
0.055556	0.065657	0.11111	3
0.056573	0.066657	0.107	3
0.056045	0.066236	0.107	3
0.057778	0.068444	0.11111	3
0.057613	0.068088	0.11523	3
0.057613	0.067803	0.11111	3
0.055919	0.066267	0.11111	3
0.056045	0.066236	0.107	3
0.061053	0.073009	0.12083	3
0.059766	0.071484	0.1125	3
0.059359	0.070747	0.1125	3
0.060667	0.071867	0.11667	3
0.058929	0.070408	0.1125	3
0.060417	0.071667	0.11667	3
0.060942	0.07292	0.12083	3
0.0625	0.074167	0.12083	3
0.059211	0.07063	0.1125	3
0.059211	0.07063	0.1125	3
0.06918	0.08071	0.12683	3
0.071341	0.083415	0.13171	3
0.06918	0.08071	0.12683	3
0.070732	0.082927	0.13171	3
0.070244	0.082537	0.13171	3
0.069975	0.082158	0.12683	3
0.072652	0.085439	0.13659	3
0.069495	0.080962	0.12683	3
0.071408	0.083468	0.13171	3
0.07184	0.083814	0.13171	3
0.058824	0.065288	0.10407	3
0.05947	0.066332	0.10407	3
0.058541	0.065045	0.10407	3
0.05947	0.066332	0.10407	3
0.05947	0.066332	0.10407	3
0.058541	0.065045	0.10407	3
0.058541	0.065045	0.10407	3
0.060252	0.067556	0.10407	3
0.057818	0.064426	0.10407	3
0.060252	0.066994	0.10407	3
0.066128	0.078296	0.11885	3
0.064262	0.075914	0.11475	3
0.066821	0.078849	0.12295	3
0.065369	0.077254	0.11885	3
0.06776	0.079617	0.12705	3
0.067064	0.07904	0.12295	3
0.065369	0.077254	0.11885	3
0.065369	0.077254	0.11885	3
0.067064	0.079213	0.12295	3
0.064262	0.075914	0.11475	3
0.062241	0.073029	0.11618	3
0.061109	0.071911	0.11203	3
0.061109	0.071718	0.11203	3
0.06256	0.073284	0.11618	3
0.06256	0.073284	0.11618	3
0.062932	0.073582	0.11618	3
0.062241	0.073029	0.11618	3
0.061964	0.072808	0.11618	3
0.062241	0.073029	0.11618	3
0.061964	0.072808	0.11618	3
0.936	0.55967	0.13478	4
0.94	0.56244	0.13429	4
0.944	0.56614	0.13216	4
0.924	0.54701	0.13675	4
0.956	0.57559	0.12919	4
0.924	0.5467	0.13675	4
0.944	0.56621	0.13216	4
0.944	0.56588	0.13216	4
0.96	0.578	0.12687	4
0.932	0.55358	0.13475	4
0.9919	0.54981	0.12047	4
0.99595	0.56246	0.11693	4
0.99595	0.5638	0.11593	4
0.98785	0.54514	0.12185	4
0.99595	0.56287	0.11693	4
0.99595	0.56376	0.11571	4
0.99595	0.56362	0.11612	4
0.99595	0.55841	0.11693	4
0.9919	0.55038	0.12047	4
0.98785	0.54603	0.11998	4
0.67729	0.40807	0.10551	4
0.69323	0.41864	0.10287	4
0.67331	0.40636	0.10975	4
0.71315	0.43368	0.10057	4
0.68127	0.41123	0.10572	4
0.69721	0.42201	0.10278	4
0.66534	0.40177	0.11583	4
0.67729	0.40845	0.10694	4
0.67331	0.4056	0.1073	4
0.67729	0.40814	0.10793	4
0.97638	0.53792	0.13454	4
0.98819	0.55234	0.12839	4
0.97244	0.53506	0.13506	4
0.97638	0.53816	0.13454	4
0.98819	0.55076	0.12854	4
0.98031	0.54256	0.13122	4
0.98819	0.55427	0.12839	4
0.98425	0.54658	0.13175	4
0.99213	0.55666	0.1289	4
0.98819	0.55427	0.12839	4
0.65613	0.40311	0.11906	4
0.64032	0.39733	0.13528	4
0.67589	0.41848	0.10702	4
0.67194	0.41462	0.10889	4
0.63636	0.39952	0.14545	4
0.67589	0.4183	0.10715	4
0.66798	0.4106	0.10951	4
0.64427	0.39603	0.1237	4
0.66798	0.412	0.10832	4
0.64427	0.39704	0.12733	4
0.91176	0.91176	0.51419	2
0.90336	0.90166	0.62746	2
0.91597	0.91597	0.38601	2
0.90756	0.90756	0.52793	2
0.91597	0.91597	0.39641	2
0.91176	0.91176	0.46448	2
0.90756	0.90756	0.53232	2
0.90336	0.90177	0.6197	2
0.91597	0.91597	0.38788	2
0.90756	0.90756	0.58376	2
0.87931	0.83692	0.28578	2
0.89224	0.85472	0.27306	2
0.90948	0.87868	0.26265	2
0.88362	0.84238	0.28565	2
0.87931	0.83708	0.28805	2
0.88793	0.84858	0.27796	2
0.89224	0.85378	0.2769	2
0.91379	0.88466	0.25996	2
0.90086	0.86469	0.26793	2
0.90086	0.86665	0.26793	2
0.98729	0.92875	0.17951	2
0.98729	0.92872	0.17911	2
0.98729	0.92872	0.17911	2
0.98729	0.92995	0.1757	2
0.98305	0.92037	0.18079	2
0.98729	0.92993	0.17608	2
0.99153	0.93516	0.17646	2
0.98729	0.92821	0.17989	2
0.98305	0.92158	0.17988	2
0.97881	0.91461	0.18159	2
0.98678	0.98678	0.23578	2
0.99559	0.99559	0.22368	2
0.98678	0.98678	0.23474	2
0.99559	0.99559	0.22368	2
0.98678	0.98678	0.24344	2
0.99559	0.99559	0.22368	2
0.98678	0.98678	0.23474	2
0.99559	0.99559	0.22368	2
0.98678	0.98678	0.24344	2
0.99559	0.99559	0.22331	2
0.94715	0.91432	0.18096	2
0.93496	0.89315	0.19383	2
0.93089	0.88525	0.20062	2
0.94309	0.90694	0.18402	2
0.94715	0.91314	0.18372	2
0.93496	0.89425	0.19112	2
0.93496	0.89425	0.19112	2
0.94715	0.91432	0.18096	2
0.93902	0.89927	0.19086	2
0.94715	0.91369	0.1817	2
0.93902	0.84176	0.14239	2
0.93902	0.84312	0.14127	2
0.93496	0.83663	0.1429	2
0.93496	0.83501	0.14442	2
0.92276	0.81738	0.14995	2
0.9187	0.81319	0.14999	2
0.93496	0.83404	0.14446	2
0.93496	0.83596	0.14295	2
0.94309	0.8481	0.14185	2
0.93496	0.83428	0.14442	2
0.9102	0.80817	0.17838	2
0.9102	0.80842	0.17833	2
0.91837	0.82059	0.17529	2
0.91837	0.82034	0.17618	2
0.91429	0.81372	0.17913	2
0.9102	0.80975	0.17833	2
0.9102	0.80887	0.17833	2
0.91837	0.82059	0.17529	2
0.91429	0.81495	0.17757	2
0.90612	0.80257	0.18122	2
0.79752	0.76395	0.35339	2
0.72727	0.69135	0.36546	2
0.76446	0.72876	0.35386	2
0.76446	0.7285	0.35493	2
0.76446	0.72836	0.35525	2
0.78926	0.75603	0.35184	2
0.79339	0.75996	0.3521	2
0.79752	0.76438	0.35201	2
0.7314	0.69582	0.36135	2
0.72727	0.69115	0.36601	2
0.72385	0.69293	0.36192	2
0.75314	0.72502	0.3434	2
0.76987	0.74184	0.3472	2
0.73222	0.70199	0.35809	2
0.7364	0.70783	0.35067	2
0.75314	0.72496	0.34348	2
0.75314	0.72496	0.34348	2
0.75314	0.72495	0.34726	2
0.73222	0.70199	0.35809	2
0.73222	0.70201	0.35647	2
0.97899	0.97899	0.26326	2
0.97479	0.97479	0.26935	2
0.96639	0.96639	0.3014	2
0.96639	0.96639	0.31732	2
0.95378	0.95378	0.35266	2
0.96218	0.96218	0.31938	2
0.97059	0.97059	0.28955	2
0.97059	0.97059	0.28547	2
0.96639	0.96639	0.29912	2
0.97059	0.97059	0.28049	2
0.070441	0.4383	0.27443	5
0.070406	0.44255	0.27768	5
0.070128	0.4383	0.27467	5
0.069686	0.44681	0.28074	5
0.069661	0.44255	0.2777	5
0.069022	0.44255	0.27802	5
0.070406	0.44255	0.27762	5
0.069492	0.44255	0.27797	5
0.069686	0.44681	0.28074	5
0.069686	0.44681	0.28074	5
0.085672	0.45374	0.28386	5
0.088015	0.44934	0.2805	5
0.085903	0.45815	0.28662	5
0.088987	0.44493	0.27743	5
0.088978	0.44934	0.28042	5
0.087469	0.45374	0.28324	5
0.08725	0.44934	0.28064	5
0.088987	0.44493	0.27743	5
0.088987	0.44493	0.27743	5
0.088987	0.44493	0.27743	5
0.073868	0.44783	0.27625	5
0.072155	0.45217	0.28026	5
0.073913	0.44783	0.27603	5
0.073114	0.44783	0.27676	5
0.072931	0.45217	0.27979	5
0.073913	0.44783	0.27603	5
0.074638	0.44783	0.27528	5
0.074567	0.44348	0.27207	5
0.073209	0.45217	0.27992	5
0.074638	0.44783	0.27523	5
0.067308	0.4375	0.26827	5
0.067662	0.43304	0.26532	5
0.067268	0.43304	0.26539	5
0.066964	0.44196	0.27204	5
0.067825	0.43304	0.26524	5
0.066667	0.4375	0.26894	5
0.067708	0.4375	0.26827	5
0.067308	0.4375	0.2684	5
0.067825	0.43304	0.26524	5
0.067927	0.43304	0.26509	5
0.07243	0.42975	0.28291	5
0.070707	0.43388	0.28622	5
0.070838	0.42975	0.28335	5
0.069829	0.43802	0.28972	5
0.073372	0.42975	0.2832	5
0.071625	0.42975	0.28292	5
0.071463	0.43388	0.28639	5
0.070632	0.43388	0.28662	5
0.071519	0.43388	0.28625	5
0.074095	0.42975	0.28331	5
0.21291	0.64228	0.47053	5
0.206	0.60976	0.44474	5
0.20555	0.60569	0.44153	5
0.20483	0.5935	0.43216	5
0.2071	0.61382	0.44797	5
0.21003	0.63008	0.46124	5
0.21176	0.63821	0.46763	5
0.20723	0.61382	0.44803	5
0.2073	0.61382	0.44789	5
0.21138	0.63415	0.46437	5
0.094473	0.476	0.28913	5
0.09381	0.476	0.28915	5
0.090909	0.48	0.29266	5
0.089756	0.48	0.29256	5
0.089756	0.48	0.29256	5
0.090047	0.484	0.2949	5
0.091674	0.476	0.28954	5
0.093679	0.472	0.2867	5
0.0944	0.472	0.28683	5
0.093859	0.476	0.28899	5
0.089139	0.49398	0.29992	5
0.088789	0.49799	0.30313	5
0.08946	0.49398	0.29981	5
0.091155	0.48996	0.29648	5
0.089814	0.49398	0.29985	5
0.088789	0.49799	0.30313	5
0.090499	0.49398	0.29985	5
0.08946	0.49398	0.29981	5
0.09017	0.49398	0.29999	5
0.090499	0.49398	0.2999	5
0.086594	0.46032	0.28811	5
0.077397	0.46825	0.29096	5
0.083694	0.46032	0.28755	5
0.08768	0.46032	0.28833	5
0.083221	0.46429	0.28978	5
0.084913	0.46032	0.28783	5
0.077381	0.46429	0.28842	5
0.08631	0.46032	0.28808	5
0.080427	0.46429	0.28905	5
0.078066	0.46429	0.28873	5
0.11312	0.51613	0.33413	5
0.11153	0.52419	0.34119	5
0.1121	0.52016	0.33751	5
0.11204	0.52419	0.3406	5
0.11348	0.51613	0.33398	5
0.11207	0.52419	0.34057	5
0.1129	0.51613	0.33428	5
0.11306	0.5121	0.33105	5
0.11247	0.52016	0.33727	5
0.11174	0.52016	0.33776	5
0.098406	0.49597	0.30866	5
0.097656	0.5	0.31129	5
0.099813	0.49194	0.30584	5
0.097122	0.5	0.31115	5
0.099813	0.49194	0.30584	5
0.097567	0.49597	0.30872	5
0.095238	0.5	0.31165	5
0.095238	0.5	0.31165	5
0.096491	0.5	0.31148	5
0.096639	0.5	0.31151	5
0.076449	0.4502	0.28201	5
0.079411	0.44622	0.27949	5
0.07348	0.45817	0.28677	5
0.074297	0.45817	0.28704	5
0.078976	0.44622	0.27968	5
0.077621	0.4502	0.28194	5
0.078744	0.44622	0.27957	5
0.075697	0.45418	0.28431	5
0.079411	0.44622	0.27949	5
0.072982	0.45817	0.28697	5
0.086198	0.48193	0.29896	5
0.08769	0.47791	0.29626	5
0.089366	0.47791	0.29631	5
0.086905	0.48193	0.29887	5
0.090079	0.4739	0.2935	5
0.089877	0.4739	0.29341	5
0.086383	0.48193	0.29899	5
0.088815	0.47791	0.29633	5
0.089366	0.47791	0.29611	5
0.088645	0.47791	0.29625	5
0.13469	0.31778	0.84959	3
0.13404	0.31251	0.8252	3
0.12737	0.29497	0.76423	3
0.13469	0.31773	0.84959	3
0.1294	0.29901	0.77642	3
0.1334	0.31548	0.84146	3
0.13469	0.31778	0.84959	3
0.13276	0.31395	0.8374	3
